Substance_id	Substance_Name	Allergic_Patients	Medicines_Containing
9293	Aralia Racemosa Dil. D 4, Linum Usitatissimum (Hab 34) Dil D 2, Sinapis Nigra (Hab 34) Dil. D 3, Solanumlycopersicum (Hab 34) Dil. D 4, Lobelia Inflata Dil. D4	0	1
9540	Ritodrine Hydrochloride	0	1
9787	Tiliae Flos, Marshmallow Root, Rose Fruit, Thyme, Plantaginis Lanceolatae Folium, Liquorice Root	0	1
10034	Galenit Dil. D19 Aquos., Retina Et Chorioidea Bovis Gl Dil. D11 (Hab, Vs. 41c), Terebinthina Laricina Dil. D9 (Hab, Vs. 6)	0	1
10281	Acetic Acid, Quassia, Squill Extract, Capsicum Tincture	0	1
10528	Valerian Root Dry Extract (5-6:1), Ethanol 70 %(V/V)	0	2
10775	Streptokinase	0	1
11022	Kalium Stibyltartaricum Dil. D6, Harpagophytum Procumbens Mother Tincture, Rhus Toxicodendron Dil. D6, Ledum D4 Dil.	0	1
11269	Cobalt Dichloride Hexahydrate	0	1
11516	Lachesis Dil. D10, Silybum Marianum Dil. D6, Melilotus Officinalis Dil. D6, Arnica Dil. D3, Aesculus Dil. D2	0	1
11763	Aesculus Hippocastanum Dil. D6, Calcium Fluoratum Dil. D10, Calcium Phosphoricum Dil. D8, Acidum Silicicum Dil. D8, Arnica Dil. D3, Rhus Toxicodendron Dil. D6	0	1
12010	Dried Ferrous Sulphate Bp	0	1
401	Tamsulosin Hydrochloride, Dutasteride	0	162
1700	Chininum Arsenicosum Dil. D 8, Phosphorus Dil. D 12, Cinchona Pubescens Dil. D5, Acidum Arsenicosum Dil. D12, Acidum Phosphoricum Dil. D4	0	1
6640	Valeriana Officinalis L. Root Dry Extract, Lupuli Strobuli Extractum Siccum	0	1
6887	Echinacea Dil. D2, Eucalyptus Globulus Dil. D6, Formica Rufa Dil. D8, Lachesis Mutus Dil. D8, Mercurius Solubilis Hahnemanni Dil. D12, Aconitum Napellus Dil. D4, Ferrum Phosphoricum Dil. D8, Eupatorium Perfoliatum Dil. D4	0	1
7134	Extract Of Chamomile Flowers (Chamomilla Recutita (L.) Rauschert) (2,75:1), Extraction Solvent: Ethanol 95.4% (V/V)	0	1
7381	Lapatinib Ditosilate Monohydrate	0	1
7628	Arsenum Iodatum D8, Aralia Racemosa D1, Lobelia Inflata D6, Luffa Operculata D12	0	2
7875	Melissae Herba	0	1
8122	Flufenamic Acid, Mucopolysaccharide Polysulfuric Acid Ester	0	1
8369	Riboflavin Sodium Phosphate, Calcium Folinate, Cyanocobalamin, Dexpanthenol, Monophosphothiamine, Nicotinamide, Pyridoxine Hydrochloride	0	1
8616	Selenium D6, Digitalis Purpurea Dil. D4, Chimaphila Umbellata D1, Serenoa Repens D1	0	1
8863	Lauromacrogol 400, Urea	0	2
9110	Avena Sativa Ferm 33c Ø, Humulus Lupulus Ex Herba Et Fructibus Ferm 34d Ø (Hab, Vs. 34d), Valeriana Officinalis E Radice Ferm 33c Ø (Hab, Vs. 33c), Passiflora Caerulea Ex Herba Ferm 33c Ø (Hab, Vs. 33c)	0	1
9357	Sage Leaf (Salvia Officinalis), Rhubarb Root	0	1
9604	Robinia	0	2
9851	Pyrazinamide Ph. Eur.	0	1
10098	Leonurus Cardiaca D4, Cytisus Scoparius D4, Iberis Amara Dil. D3, Nerium Oleander D3	0	1
10345	Kalium Sulfuricum Trit. D4	0	1
10592	Lidocaine, Chlorhexidine Digluconate (20% Solution)	0	1
10839	Thiamine Hydrochloride, Calcium Pantothenate, Nicotinic Acid, Riboflavin, Pyridoxine Hydrochloride, Dry Extract Of Milk Thistle Fruit (20-34:1), Extraction Solvent: Methanol 90%	0	1
11086	Liquid Extract From Marshmallow Root (1:20), Extraction Solvent: Water, Liquid Extract From Thyme Herb (Der 1:2-2,5), Extraction Solvents: Ammonia Solution 10 % (M/M), Glycerol 85%, Ethanol 90%, Water (1:20:70:109)	0	2
11333	Ascorbic Acid, Acetylsalicylic Acid, Calcium Lactate Gluconate	0	1
11580	Levomenthol, Camphor, Eucalyptus Oil, Thymol, Turpentine Essential Oil	0	1
11827	Sulfur D6, Acidum Silicicum D6, Acidum Thiocticum D6, Cartilago Suis D2, Coenzym A D6, Embryo Totalis Suis D2, Arnica Montana D2, Funiculus Umbilicalis Suis D2, Nadidum D6, Natrium Diethyloxalaceticum D6, Placenta Totalis Suis D2, Sanguinaria Canadensis D	0	3
12074	4-Dimethylaminophenol Hydrochloride	0	1
465	Adonis Vernalis Ferm 33d Dil. D2, Crataegus Laevigata/Monogyna E Foliis Et Fructibus Ferm 33d Dil. D2 (Hab, Vs. 33d)	0	1
3731	Cimetidine Usp	0	1
1293	Amikacin Sulfate	0	36
1787	Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Acetate, Sodium Chloride, Calcium Chloride Hexahydrate	0	1
2034	Acetylsalicylic Acid, Magnesium Oxide	0	2
2281	Valerianae Radix	0	8
2528	Betamethasone Sodium Phosphate, Chloramphenicol	0	2
799	Paracetamol, Codeine Phosphate	0	19
3795	Calcium Citrate	0	1
1357	Amitriptyline Hydrochloride - Bp	0	2
1851	Paroxetine Hydrochloride	0	32
2098	Atropine	0	3
2345	Mirabegron	0	38
122	Acamprosate Calcium	0	8
2592	Zofenopril Calcium	0	20
863	Euphrasia 3c D6, Argentum Nitricum D6, Sabadilla D6, Apis Mellifica D6	0	2
3859	Norethisterone Acetate, Estradiol Valerate	0	1
1421	Paracetamol, Acetylsalicylic Acid, Caffeine Citrate	0	7
1915	Arnica Tincture Dev (1:10): Extraction Medium Ethanol 70% (V/V)	0	2
2162	Nitrofurantoin, Macrocrystalline	0	9
2409	Hexetidine	0	16
186	Enalapril Maleate	0	117
2656	Arsenum Iodatum Trit. D6	0	1
927	Levonorgestrel	0	104
3923	Paracetamol Bp, Codeine Phosphate Bp	0	2
4504	Sertaconazole	0	1
4751	Equisetum Arvense	0	2
4998	Tiliae Flos	0	13
5245	Potassium Chloride, Sodium Chloride, Ammonium Chloride, Glucose Monohydrate	0	1
4568	Ferric Hydroxide Polymaltose Complex	0	9
4815	Otilonium Bromide	0	10
5062	Lactulose, Liquid	0	22
5309	Meclozine Hydrochloride, Pyridoxine Hydrochloride	0	1
4632	Diethanolamine	0	1
4879	Equisetum Stem	0	5
5126	Echinacea Pallida E Planta Tota Ferm 33c Dil. D3 (Hab, Vs. 33c)	0	1
5373	Mint Oil	0	4
1014	Avena Sativa L., Triticum Aestivum, Dactylis Glomerata L., Phleum Pratense L., Anthoxanthum Odoratum L., Lolium Perenne L., Poa Pratensis L., Zea Mays L., Hordeum Vulgare L.	0	11
5460	Alnus Glutinosa Pollen	0	2
5707	Folic Acid, Iron(Iii) Ion	0	1
5954	Sodium Chloride, Furagin Soluble	0	1
6201	Glucose Ph. Eur.	0	1
520	Aesculus Hippocastanum E Semine La 25% Sicc. (Hab, Vs. 12m), Borago Officinalis Ex Herba La 20% (Hab, Vs. 12c), Prunus Spinosa E Fructibus La 25% (Hab, Vs. 12o), Quercus Robur/Petraea E Cortice, Decoctum La 10% (Hab, Vs. 12k), Solidago Virgaurea Ex Herba 	0	1
2743	Pentoxyverine Citrate	0	9
2990	Ivy Leaf Dry Extract (Ethanol 40% V/V), Der Native 6-7:1	0	2
3237	Colecalciferol, Zinc Oxide, Calcium Carbonate, Cupric Oxide, Magnesium Oxide, Manganese Sulfate, Borax	0	1
3484	Cefotaxime Sodium Sterile	0	3
4010	Oxybuprocaine Hydrochloride, Tetracaine Hydrochloride	0	1
4257	Progesterone Ph. Eur.	0	1
1078	Cladosporium Cladosporioides	0	4
5524	Liquid Extract Of Ribwort Plantain Leaf (1:2-2.5), Extraction Solvent: Ethanol 44.7% V/V, Liquid Extract From Thyme Herb (Der 1:2-2,5), Extraction Solvents: Ammonia Solution 10 % (M/M), Glycerol 85%, Ethanol 90%, Water (1:20:70:109)	0	1
5771	Glycine Max L. (Soybean) Seed Extractum Siccum , Ethanol 60-70%	0	3
6018	Cisapride	0	1
6265	Graphites Trit. D 3, Mercurius Solubilis Hahnemanni Trit. D 8, Acidum Arsenicosum Trit D5, Causticum Hahnemanni Trit D3, Sulfur Trit. D4	0	1
584	Ispaghula Seed, Ispaghula Husk	0	3
2807	Tolterodine Tartrate	0	75
3054	Beech	0	3
3301	Levodopa, Carbidopa Monohydrate	0	24
3548	Ascorbic Acid, Biotin, Colecalciferol, Cyanocobalamin, Dexpanthenol, Folic Acid, Nicotinamide, Pyridoxine Hydrochloride, Retinol, Riboflavin Sodium Phosphate Dihydrate, Dl-Alpha-Tocopherol, Cocarboxylase Tetrahydrate	0	2
4074	Arsenicum Album Dil. D6, Atropa Belladonna Dil. D4, Eupatorium Perfoliatum Dil. D4, Phosphorus Dil. D6, Kalium Stibyltartaricum Dil. D4, Aconitum Dil. D4	0	1
4321	Flurazepam Monohydrochloride	0	9
1142	Zea Mays L.	0	15
5588	Candida Albicans E Volumine Cellulae (Lyophil., Steril.) D5, Candida Parapsilosis E Volumine Cellulae (Lyophil., Steril.) D5, Penicillium Roquefortii E Volumine Cellulae (Lyophil., Steril.) D5	0	1
5835	Calcium Fluoride	0	1
6082	Gelsemium Sempervirens E Rhizoma Ferm 35b Dil. D2 (Hab, Vs. 35b), Gelsemium Sempervirens E Rhizoma Ferm 35b Dil. D14 (Hab, Vs. 35b), Vivianit Dil. D7, Bryonia Cretica Ferm 33b Dil. D2	0	1
6329	Oat	0	3
648	Biperiden Lactate	0	4
2871	Paracetamol, Potassium Hydrogen Carbonate, Sodium Hydrogen Carbonate, Citric Acid Anhydrous, Sodium Carbonate Anhydrous	0	4
3118	Caffeine	0	10
3365	Dry Extract From Hyperici Herba (Der Genuine 5-7:1), Extraction Solvent: Ethanol 60%	0	3
3612	Chenodeoxycholic Acid	0	2
4138	Phenobarbital, Peppermint Oil, Aethylii Α-Bromisovaleras Stabilisatus	0	1
4385	Droperidol	0	20
3676	Chelidonium Majus Radix D3, Curcuma Zanthorrhiza Rhizoma D1	0	1
1206	Perch	0	1
5652	Fennel Fruit Bitter	0	3
5899	Dalteparin Sodium	0	7
6146	Ginkgo Dry Extract (35-67:1), Refined And Quantified 80 Mg Corresponding To: 17,6-21,6 Mg Of Flavonoids Expressed As Flavone Glycosides, 2,2-2,7 Mg Of Ginkgolides A, B And C, 2,1-2,6 Mg Of Bilobalide, Extraction Solvent: Acetone 65% (V/V)	0	1
6393	Sodium Hydrogen Carbonate, Sodium Chloride	0	3
712	Proxymetacaine Hydrochloride	0	5
2935	Formoterol Fumarate, Aclidinium Bromide	0	1
3182	Calcium Dobesilate	0	5
3429	Vinpocetine	0	33
1540	Gentamicin	0	48
6480	Chelidonium Majus Dil. D 6, Cinchona Pubescens Dil. D 4, Silybum Marianum Dil. D 3, Veronica Virginica Dil. D 3, Berberis Vulgaris Dil. D4	0	1
6727	Dry Extract From Fresh St. John's Wort	0	1
6974	Euphrasia Dil. D 3, Pulsatilla D6, Apis Mellifica D4, Aconitum D7	0	1
7221	Drospirenone, Estradiol Hemihydrate	0	2
7468	Insulin Detemir	0	4
7715	Anisi Fructus, Caraway Fruit, Fennel, Bitter, Matricariae Flos, Menthae Piperitae Folium	0	1
7962	Pyridostigmine	0	1
8209	Musculus Suis D12, Musculus Suis D8, Musculus Suis D200, Musculus Suis D30	0	1
8456	Coffea Cruda D 12, Avena Sativa D2, Passiflora Incarnata D2, Zincum Isovalerianicum D4	0	1
8703	Diazepam, Otilonium Bromide	0	2
8950	Capsicum Annuum Dil. D4, Pulsatilla Pratensis Dil. D4, Acidum Silicicum Dil. D12, Acidum Boricum Dil. D4, Matricaria Recutita Dil. D4	0	1
9197	Perphenazine Decanoate	0	3
9444	Poliovirus Type 1, Strain Lsc, 2ab	0	1
9691	Calcium, Glucose, Lactic Acid, Magnesium, Potassium, Sodium, Hydrogen Carbonate	0	4
9938	Bacillus Firmus E Volumine Ex Muris Cellulae (Lyophil., Steril.) D4	0	1
10185	Retinol, Dl-Alpha Tocopherol Acetate	0	1
10432	Heparin Sodium, Bisabolol	0	1
10679	Natrium Carbonicum Dil. D 3, Spigelia Anthelmia Dil. D 3, Gelsemium Sempervirens Dil. D 3, Thuja Occidentalis Dil. D12, Acidum Silicicum Dil. D12, Atropa Belladonna Dil. D3, Bryonia Dil. D3, Melilotus Officinalis Dil. D3	0	1
10926	Ethacridine Lactate, Albumin Tannate	0	1
11173	Echinacea Mother Tincture, Psychotria Ipecacuanha D4 Vinos, Eupatorium Perfoliatum D4 Vinos, Cinchona Pubescens Mother Tincture, Bryonia D4 Vinos, Aconitum Napellus D4 Vinos., Baptisia Tinctoria Mother Tincture	0	1
11420	Liquid Extract Of Valerian Root (1:10), Extraction Solvent: Ethanol 33% V/V	0	1
11667	Ergocalciferol, Phytomenadione, Retinol, Dl-Alpha-Tocopherol	0	5
11914	Influenza A/Astrakhan/3212/2020 (H5n8)-Like Strain (Cber-Rg8a) (Clade 2.3.4.4b)	0	1
305	Sterilised Water For Injections	0	6
1604	Calcium Folinate Hydrate	0	2
6544	Ethyl Esters Of Iodised Fatty Acids From Poppyseed Oil	0	8
6791	Setmelanotide	0	1
7038	Fenofibrate, Rosuvastatin Calcium	0	3
7285	Tincture From Peppermint Leaves (1:20), Extraction Solvent: Ethanol 90% (V/V), Essential Oil Of Peppermint	0	1
7532	Liquid Paraffin, Dodecyl-Omega-Hydroxypoly(Oxyethylene)-2, Alpha (Dodecyl, Tetradecyl)-Omega- Hydroxypoly (Oxyethylene)-4,5-Poly(Oxypropylene)-5, (Hexadecyl, Octadecyl)-2-Ethyl Hexanoate-Isopropyl-Myristate	0	4
7779	Majorana, Herba Sicc., Ethanol. Extr. 1:1, Melissae Folium, Ethanol. Extr. 1:1	0	1
8026	Methyl Aminolevulinate Hydrochloride	0	1
8273	Daphne Mezereum Trit. D 6, Kreosotum Trit. D 6, Selenium Trit. D 6, Sulfur Trit. D 12, Thuja Occidentale Trit. D 12, Toxicodendron Quercifolium Trit. D 12	0	1
8520	Sodium Nitroprusside Dihydrate	0	2
8767	Valine, Threonine, Tyrosine, Glycine, Tryptophan, Magnesium Chloride Hexahydrate, Potassium Chloride, Calcium Chloride Dihydrate, L-Lysine Acetate, Glucose Monohydrate, Sodium Acetate Trihydrate, Sodium Glycerophosphate, L-Arginine, L-Histidine, L-Isoleuc	0	1
9014	D-Camphor, Glycyrrhiza Glabra L. Radix, Iceland Moss, Calcium Sulfate Hemihydrate, Azadirachta Indica Fruit, Valeriana Officinalis Radix, Plantago Lanceolata L., Polygonum Aviculare L. Herba, Saussurea Costus Root, Terminalia Chebula Fruit, Aegle Marmelos	0	2
9261	Ambra Grisea Trit. D 4, Crocus Sativus Trit. D 3, Rauwolfia Serpentina Trit. D 4, Semecarpus Anacardium Trit. D 4, Zincum Metallicum Trit. D 4	0	1
9508	Potassium	0	1
9755	(3s,10s,14s)-1-[4-[[(2s)-4-Carboxy-2-[(2s)-4-Carboxy-2-(6-[18f] Fluoropyridin-3-Amido)butanamido]butanamido]methyl]phenyl]-3-[(Naphthalen-2-Yl)methyl]-1,4,12-Trioxo-2,5,11,13-Tetraazahexadecane-10,14,16-Tricarboxylic Acid	0	2
10002	Apis Mellifica Ex Animale Toto Gl Dil. D31 (Hab, Vs. 41c), Equisetum Arvense Ex Herba Ferm 35b Dil. D14 (Hab, Vs. 35b), Renes Bovis Gl Dil. D6 (Hab, Vs. 41a), Veratrum Album E Radice Ferm 33c Dil. D5 (Hab, Vs. 33c), Viscum Album (Mali) E Planta Tota Ferm 	0	1
10249	Pumpkin Seed, Powdered, Pumpkin Seed Oil, Dry Extract Of Saw Palmetto Fruit (8 -11:1), Extraction Solvent: Ethanol 60% (V/V)	0	2
10496	Hydrastis Canadensis D3, Belladonna D3, Kalium Sulfuricum D4, Silica D5, Hepar Sulfuris D5, Manganum Sulfuricum D3, Calcarea Carbonica Ostrearum D3, Schoenocaulon Officinale D3, Calcium Fluoratum D3, Kalium Bichromicum D5, Hydrargyrum Sulfuratum Rubrum D8	0	1
10743	Nitrogen	0	4
10990	Thiotepa	0	23
11237	Trometamol, Disodium Phosphate Dihydrate, Sodium Hydrogen Carbonate	0	1
11484	Aluminium Phosphate, Haemophilus Influenzae Type B Polyribosylribitol Phosphate Conjugated To Meningococcal Protein Adsorbed On Amorphous Aluminium Hydroxyphosphate Sulfate, Diphtheria Toxoid Adsorbed On Aluminium Phosphate, Tetanus Toxoid Adsorbed On Alu	0	2
11731	Rilzabrutinib	0	1
11978	Dexpanthenol, Sodium Hyaluronate	0	1
369	Ketorolac Trometamol	0	48
1668	Dipyridamole	0	23
6608	Boric Acid, Calendula Officinalis Mother Tincture, Phytolacca Decandra Mother Tincture, Benzoin Siam Mother Tincture, Bryonia Mother Tincture	0	2
6855	Retinol Acetate, Ergocalciferol	0	1
7102	Ambra Grisea D8, Kalium Phosphoricum D3, Acidum Phosphoricum D4, Ferrum Phosphoricum D10, Strychnos Nux-Vomica D4	0	1
7349	Benzalkonium Chloride, Carbomer	0	1
7596	Zingiber Officinale (Ginger) Root	0	1
7843	Mebeverine	0	1
8090	Carbachol	0	1
8337	Pressed Juice From Fresh Wormwood Herb (1 : 0.50 - 0.90)	0	1
8584	Dexpanthenol, Retinol	0	1
8831	Testosterone Decanoate, Testosterone Isocaproate, Testosterone Phenylpropionate, Testosterone Propionate	0	5
9078	Paroxetine Hydrochloride, Anhydrous	0	12
9325	Cuprum Sulfuricum Dil. D4, Acidum Arsenicosum Spag. Glückselig Dil. D4, Arnica Montana E Floribus Sicc. Glückselig Dil. D2, Aurum Chloratum Dil. D5, Bolus Alba Spag. Glückselig Ø, Digitalis Purpurea Glückselig Dil. D4, Dryopteris Filix-Mas Ex Herba Rec. G	0	1
9572	Chenopodium Album Pollen Extract	0	1
9819	Codeine, Guaiacol	0	1
10066	Ferrum Phosphoricum Trit. D6, Causticum Hahnemanni Trit. D6, Ledum Palustre Trit. D2, Rhododendron Trit. D2	0	2
10313	Bacitracin, Retinol, Alpha-Tocopherol, Tincture From Calendula Flower (1:5), Extraction Solvent: Ethanol 70% (V/V), Propolis Extract, Vitamin A Concentrate (Oily Form), Synthetic	0	1
10560	Dried Yeast From Saccharomyces Cerevisiae, Retinol, L-Cystine, Precipitated Sulphur	0	1
10807	Juice From Dandelion Root, Extraction Solvents: Ethanol 96% (V/V), Water	0	1
11054	Althaea Extract, Thyme Dry Extract	0	1
11301	Codeine, Ethylmorphine Hydrochloride	0	1
11548	Anamirta Cocculus D4, Conium Maculatum D4, Petroleum Rectificatum D8	0	1
11795	Epinephrine, Anhydrous Lidocaine Hydrochloride	0	3
12042	Interleukin-1, Interleukin-2, Specific Nucleic Acid Sna-Hla I, Specific Nucleic Acid Sna-Hla Ii, Specific Nucleic Acid Sna-Arth, Tumor Necrosis Factor-Alpha	0	1
433	Metformin Hydrochloride, Sitagliptin	0	267
1261	Amantadine Hydrochloride	0	24
1755	Cetostearyl Alcohol, Sodium Laurilsulfate	0	2
2002	Zolmitriptan	0	72
2249	Ebastine	0	82
2496	Veratrum Album Dil. D30, Veratrum Album Dil. D200, Citrullus Colocynthis Dil. D10, Citrullus Colocynthis Dil. D30, Citrullus Colocynthis Dil. D200, Veratrum Album Dil. D10, Veratrum Album Dil. D5, Berberis Vulgaris Dil. D10, Berberis Vulgaris Dil. D200, B	0	1
767	Ceftazidime	0	69
3763	Hydrocortisone, Ciprofloxacin Hydrochloride Monohydrate	0	1
1325	Acetylcysteine, Glycine, N-Acetyltyrosine, L-Lysine Acetate, L-Tryptophan, L-Arginine, L-Histidine, L-Isoleucine, L-Leucine, L-Methionine, L-Proline, L-Serine, L-Threonine, L-Valine, L-Phenylalanine, L-Glutamic Acid, L-Alanine	0	1
1819	Silver Nitrate	0	6
2066	Adenosine 5' Triphosphate, Disodium Salt	0	1
2313	Vortioxetine Hydrobromide	0	7
90	Extract Of Apple Tree Mistletoe (1:50), Extraction Solvents: Sodium Monohydrogen Phosphate Dihydrate, Ascorbic Acid, Water For Injections (2.03:0.34:97.63)	0	1
2560	Betamethasone Sodium Phosphate Ph. Eur, Neomycin Sulphate Ph. Eur.	0	1
831	Sodium Hydrogen Carbonate, Citric Acid Anhydrous, Acetylsalicylic Acid	0	1
3827	Ambroxol Hydrochloride, Clenbuterol Hydrochloride	0	9
1389	Amoxicillin Sodium, Potassium Clavulanate	0	17
1883	Arnica Montana Dil. D3, China Rubra D3, Ruta Graveolens D8, Belladonna D4, Achillea Millefolium D3, Bryonia D3, Aconitum Napellus D3, Strychnos Nux-Vomica D4, Hypericum Perforatum D3, Sambucus Nigra D3	0	1
2130	Mebeverine Hydrochloride	0	48
2377	Sultamicillin Tosilate	0	2
154	Acetylsalicylic Acid, Caffeine	0	27
2624	Mepivacaine Hydrochloride	0	54
895	Plantago Lanceolata, Phleum Pratense, Holcus Lanatus, Artemisia Vulgaris, Aluminium Hydroxide, Dactylis Glomerata, Festuca Pratensis, Lolium Perenne, Poa Pratensis, Secale Cereale	0	1
3891	Human Fibrinogen	0	10
1453	Garadacimab	0	1
1947	Ethanol, Lithium Carbonicum Dil. D4, Berberis Dil. D3	0	1
2194	Esomeprazole Magnesium Trihydrate	0	30
2441	Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Calcium Chloride Dihydrate, Glucose Monohydrate, Sodium Acetate Trihydrate	0	10
218	Fusidic Acid	0	44
2688	Cethexonium Bromide	0	3
959	Alpha-Lipoic Acid, Meglumine Salt	0	5
380	Solifenacin Succinate	0	216
1679	Calcium Carbonicum Hahnemanni Dil. D8, Rhus Toxicodendron Dil. D12, Sulfur Dil. D30, Apis Mellifica Dil. D30, Graphites Dil. D8, Acidum Formicicum Dil D6, Natrium Chloratum Dil. D6, Acidum Arsenicosum Dil. D12	0	1
6619	Chelidonium Ø, Dioscorea Villosa Trit. D2, Taraxacum Officinale Trit. D2, Magnesium Sulfuricum Trit. D1	0	1
6866	Diphtheria Toxoid, Tetanus Toxoid, Haemophilus Type B Conjugate Vaccine (Tetanus Toxoid Conjugate), Pertussis Toxoid, Pertussis Filamentous Haemagglutinin, Pertussis Pertactin, Poliovirus (Inactivated) Type 3 (Saukett Strain), Poliovirus (Inactivated) Typ	0	1
7113	Kalium Bichromicum	0	2
7360	Fentanyl, Isopropyl Alcohol, Dimeticone 350, Heptane, Scotchpak 1022, Pigmented Scotchpack 9733 (Pet/Eva), Bio-Psa 7-4301 Silicone Adhesive, Cotran 9716 Membrane	0	1
7607	Desloratadine Hemisulfate	0	1
7854	Chamomile Flower Liquid Extract (Ethanol 55% V/V), Der Native 1:1	0	1
8101	Viscum Album Herba	0	1
8348	Neomycin Sulfate, Fluocinolone Acetonide, Lidocaine Hydrochloride	0	1
8595	Guaifenesin, Dry Extract From St. John's Wort, Passion Flower, Valerian Root, Hawthorn Leaf And Flower, Hop Strobile, Lemon Balm Top And Elder Flower	0	1
8842	Opicapone	0	1
9089	Aletris Farinosa D3, Vitex Agnus-Castus D2, Caulophyllum Thalictroides D2, Packera Aurea D5, Fraxinus Americana D3, Cimicifuga Racemosa D3, Chamaelirium Luteum D3, Lilium Lancifolium D3, Pulsatilla Pratensis D4, Strychnos Ignatii D4	0	1
9336	Phosphorus Dil. D25, Sulfur Dil. D25	0	1
9583	Lepidoglyphus Destructor Extract	0	1
9830	Algeldrate, Betula Verrucosa Pollen	0	1
10077	Calcium Phosphoricum Dil. D8, Acidum Silicicum Dil. D8	0	1
10324	Menthae Piperitae Folium, Valeriana Officinalis L. Radix, Melissa Officinalis L. Folium, Passiflora Incarnata L. Herba	0	1
10571	Solidago Virgaurea D12, Solidago Virgaurea D200, Solidago Virgaurea D30	0	1
10818	Natrium Sulfuricum D3, Acidum Arsenicosum D5, Aluminium-Kalium-Sulfuricum D4, Magnesium Sulfuricum D3, Sulfur D3	0	1
11065	Spongilla Lacustris Dil. D4 Vinos, Lycopus Europaeus Mother Tincture	0	1
11312	Vi Polysaccharide Of Salmonella Typhi	0	1
11559	Ferrum Metallicum Dil. D19 Aquos., Vesica Fellea Bovis Gl Dil. D16 (Hab, Vs. 41c)	0	1
11806	Cananga Odorata (I+ii) Oil	0	1
12053	Deoxyribonucleic Acid, Interleukin-2, Phosphorus, Ribonucleic Acid, Specific Nucleic Acid Sna-Ha, Interleukin-6	0	1
444	Anastrozole	0	144
3710	Cyclophosphamide Monohydrate	0	16
1272	Aluminium Phosphate, Hepatitis A Virus (Inactivated ) Adsorbed On Aluminium Hydroxide Hydrated Produced On Human Diploid (Mrc-5) Cells, Hepatitis B Surface Antigen (Rdna) Adsorbed On Aluminium Phosphate [produced In S. Cerevisae Cells By Rdna], Algeldrate	0	3
1766	Acidum Arsenicosum Dil. D 4, Berberis Vulgaris Urt., Toxicodendron Quercifolium Dil. D2, Urtica Urens E Planta Tota Rec. Flor. Ø, Citrullus Colocynthis Dil. D4	0	1
2013	Tincture From Matricaria Flower (1:4-5), Extraction Solvent: Ethanol 70% (V/V)	0	1
2260	Calcium Ion, Carbon Dioxide	0	1
2507	Human Coagulation Factor Ix, Protein C, Human Coagulation Factor Vii, Protein S, Human Coagulation Factor Ii, Human Coagulation Factor X	0	11
778	Betahistine Dihydrochloride	0	138
3774	Prilocaine Hydrochloride, Felypressin	0	4
1336	Valine, Alanine, Arginine, Histidine, Isoleucine, Leucine, Methionine, Phenylalanine, Proline, Serine, Threonine, Tyrosine, Aspartic Acid, Disodium Phosphate Dodecahydrate, Glutamic Acid, Glycine, Tryptophan, Magnesium Chloride Hexahydrate, Sodium Hydroxi	0	4
1830	Argentum Metallicum Dil. D5, Saccharum Sacchari Dil. D9 Aquos. (Hab, Vs. 5b)	0	1
2077	Tacrolimus Monohydrate	0	10
2324	Barium Citricum Dil. D9 (Hab, Vs. 6), Carbo Vegetabilis Dil. D5, Cichorium Intybus E Planta Tota Ferm 33c Dil. D2 (Hab, Vs. 33c), Oxalis Acetosella E Planta Tota Ferm 34b Dil. D2 (Hab, Vs. 34b), Pancreas Suis Gl Dil. D7 (Hab, Vs. 41a)	0	1
101	Dry Extract Of Hederae Folium (5-7.5:1), Extraction Solvent: Ethanol 30% (M/M)	0	48
2571	Prasugrel	0	44
842	Ambrosia Artemisiifolia (302)	0	6
3838	Dydrogesterone, Estradiol	0	15
1400	Ampicillin Sodium, Sulbactam Sodium, Lidocaine Hydrochloride	0	1
1894	Arnica, Planta Tota 2b Ø	0	2
2141	Aurum Metallicum Trit. D7, Myrrha Trit. D4 (Hab, Vs. 6), Olibanum Trit. D4 (Hab, Vs. 6)	0	1
2388	Levomenthol, Sodium Citrate, Ammonium Chloride, Squill Tincture	0	1
165	Acenocoumarol	0	11
2635	Kalium Arsenicosum D6	0	2
