Substance_id,Name
5796,Plantago Seed
5797,"Dexamethasone Sodium Phosphate, Ofloxacin"
5798,Morniflumate
5799,"Formica Parva Ex Anim. Tot. Dil. D6, Triticum Vulgare, Flos Dil. D12, Vespa Vulgaris Ex Anim. Tot. Dil. D6"
5800,Ispaghula Husk
5801,Flucloxacillin
5802,Flucloxacillin Sodium Monohydrate
5803,Fluorothymidine F-18
5804,"B/Phuket/3073/2013-Like Strain (B/Phuket/3073/2013, Bvr-1b), Influenza Virus B/Austria/1359417/2021-Like Strain (B/Austria/1359417/2021, Bvr-26), Influenza A/Victoria/4897/2022 Ivr-238 (H1n1), Inactivated, Influenza Virus A/Thailand/8/2022 (H3n2) Ivr-237-Like Strain (A/Thailand/8/2022)"
5805,"Influenza Virus B/Austria/1359417/2021-Like Strain (B/Austria/1359417/2021, Bvr-26), Influenza A/Victoria/4897/2022 Ivr-238 (H1n1), Inactivated, Influenza Virus A/Thailand/8/2022 (H3n2) Ivr-237-Like Strain (A/Thailand/8/2022)"
5806,"B/Phuket/3073/2013-Like Virus (B/Phuket/3073/2013, Wild Type), B/Washington/02/2019 - Like Virus (B/Washington/02/2019, Wild Type), A/Victoria/2570/2019 (H1n1)pdm09-Like Strain (A/Victoria/2570/2019, Ivr-215), Influenza A Virus, A/Cambodia/E0826360/2020 (H3n2) - Like Strain (A/Tasmania/503/2020, Ivr-221), Inactivated"
5807,"B/Phuket/3073/2013-Like Virus (B/Phuket/3073/2013, Wild Type), Influenza Virus B/Austria/1359417/2021-Like Strain (B/Austria/1359417/2021, Bvr-26), A/Victoria/4897/2022 (H1n1)pdm09-Like Strain (A/Victoria/4897/2022, Ivr-238), Influenza A Virus, A/Croatia/10136rv/2023 (H3n2) Like Strain X-425a, Inactivated"
5808,"B/Phuket/3073/2013-Like Virus (B/Phuket/3073/2013, Wild Type), Influenza Virus B/Austria/1359417/2021-Like Strain (B/Austria/1359417/2021, Bvr-26), A/Victoria/4897/2022 (H1n1)pdm09-Like Strain (A/Victoria/4897/2022, Ivr-238), Influenza Virus A/Thailand/8/2022 (H3n2) Ivr-237-Like Strain (A/Thailand/8/2022)"
5809,"B/Phuket/3073/2013-Like Virus (B/Phuket/3073/2013, Wild Type), Influenza Virus B/Austria/1359417/2021-Like Strain (B/Austria/1359417/2021, Bvr-26), Influenza A/Victoria/4897/2022 Ivr-238 (H1n1), Inactivated, Influenza Virus A/Thailand/8/2022 (H3n2) Ivr-237-Like Strain (A/Thailand/8/2022)"
5810,"B/Austria/1359417/2021-Like Strain (B/Singapore/Wuh4618/2021), A/Wisconsin/67/2022 (H1n1)pdm09-Like Strain (A/Georgia/12/2022 Cvr-167), Influenza A Virus, Subtype H3n2, Strain A/District Of Columbia/27/2023-Like Virus A/Victoria/800/2024 Cvr-289, Live"
5811,Flucloxacillin Sodium
5812,"Flucloxacillin, Flucloxacillin Sodium Monohydrate"
5813,Flucloxacillin Sodium Bp
5814,Flucloxacillin Magnesium Octahydrate
5815,Fludarabine Phosphate Ph. Eur.
5816,Fluorine
5817,Fludeoxyglucose
5818,Fludroxycortide
5819,"Influenza Virus B/Austria/1359417/2021 - Like Strain (B/Austria/1359417/2021, Medi 355292), Influenza Virus A/Victoria/4897/2022 (H1n1)pdm09 - Like Strain (A/Norway/31694/2022, Medi 369815), Influenza A Virus, Subtype H3n2, Strain A/Croatia/10136rv/2023-Like Strain (A/Perth/722/2024, Medi 392611), Live"
5820,Flunarizine Hydrochloride
5821,Mepiphylline
5822,Thiamphenicol Glycinate Acetylcysteine
5823,"Acetylcysteine, Paracetamol"
5824,"Promethazine Hydrochloride, Polysorbate 20, Meglumine Benzoate"
5825,"Polysorbate 20, Meglumine Benzoate"
5826,"Flumetasone Pivalate, Clioquinol"
5827,Flunarizine
5828,Flunitrazepam
5829,"Sodium Fluoride, Sodium Monofluorophosphate"
5830,"Dexpanthenol, Fluocinolone Acetonide"
5831,"Gentamicin, Fluocinolone Acetonide"
5832,Aminofluoride
5833,"Sodium Fluoride, Aminofluoride"
5834,Fluoromethyl-(18f)-Dimethyl-2-Hydroxyethyl-Ammonium
5835,Calcium Fluoride
5836,"Domiphen Bromide, Sodium Chloride, Sodium Fluoride"
5837,"Sodium Fluoride, Cholecalciferol Concentrate (Powder Form)"
5838,Flurazepam
5839,Valaciclovir Hydrochloride
5840,"Furosemide, Triamterene"
5841,"Fluticasone Propionate, Formoterol Fumarate Dihydrate Ph.Eur."
5842,Cloperastine Hydrochloride
5843,Flutrimazole
5844,Fluvastatin
5845,Flubendazole
5846,Parnaparin Sodium
5847,Influenza Virus Surface Antigens (Inactivated) Of Strain A/Vietnam/1194/2004 (H5n1)
5848,"Ammonium Carbonicum Dil. D4, Rhododendron Dil. D12, Nitroglycerinum Dil. D6, Psychotria Ipecacuanha Dil. D6"
5849,"Benzocaine, Benzyl Alcohol, Chloroxylenol"
5850,"Thiamine Hydrochloride, Cyanocobalamin, Folic Acid, Nicotinamide"
5851,"Cyanocobalamin, Folic Acid"
5852,"Cyanocobalamin, Folic Acid Hydrate"
5853,Folic Acid Bp
5854,"Cyanocobalamin, Potassium Iodide, Folic Acid Hydrate"
5855,Fomepizole
5856,Fomepizole Sulfate
5857,"Potassium Citrate Monobasic, Monosodium Citrate (Anhydrous), Citric Acid"
5858,Oxiconazole Nitrate
5859,"Ascorbic Acid, Betacarotene, Ergocalciferol, Cyanocobalamin, Folic Acid, Nicotinamide, Pyridoxine, Riboflavin, Thiamine, Zinc, Calcium, Chromium, Copper, Iodine, Iron, Magnesium, Manganese, Pantothenic Acid, Phosphorus, Potassium, Selenium, Molybdenum, Dl-Alpha Tocopherol Acetate, D-Biotin"
5860,Formaldehyde
5861,Formica Ø
5862,"Formica 42a Dil. D15, Formica Rufa D3"
5863,"Formica Rufa Ex Animale Toto Gl Dil. D5 (Hab, Vs. 41c)"
5864,"Formica Rufa Dil. D12, Formica Rufa Dil. D30, Formica Rufa Dil. D200"
5865,Formica 42a Dil. D3
5866,"Formica Rufa Ex Animale Toto Gl Dil. D4 (Hab, Vs. 41c), Oxalis Acetosella E Planta Tota Ferm 34b Dil. D2 (Hab, Vs. 34b)"
5867,Acidum Formicicum Dil D12
5868,Acidum Formicicum Dil D6
5869,Naratriptan
5870,Acidum Formicicum Dil. D 4
5871,Formoterol Fumarate Dihydrate Ph.Eur.
5872,Fucus Vesiculosus Dil. D6
5873,"Hydrocortisone Acetate, Lidocaine"
5874,"Hydrocortisone, Lidocaine"
5875,"Penicillium Roqueforti E Volumine Cellulae (Lyophil., Steril.) D4"
5876,"Penicillium Roquefortii E Volumine Cellulae (Lyophil., Steril.) D5"
5877,"Heptaminol Hydrochloride, Deanol Aceglumate"
5878,"Taraxici Herba Cum Radice, Dry Extract From Bearberry Leaf, Buchu Dry Extract"
5879,Fosaprepitant
5880,Fosaprepitant Dimeglumine
5881,Temoporfin
5882,Foscarnet Sodium Hexahydrate
5883,Foscarnet
5884,Sodium Dihydrogen Phosphate Monohydrate
5885,Dipotassium Phosphate
5886,"Sodium Dihydrogen Phosphate Dihydrate, Water For Injection"
5887,Fosfomycin Sodium
5888,Fosfomycin Disodium
5889,Fosinopril
5890,Fosphenytoin Sodium
5891,Fosphenytoin
5892,"Beclometasone Propionate, Formoterol Fumarate Dihydrate"
5893,"Formoterol Fumarate Dihydrate Ph.Eur., Beclometasone Dipropionate Ph. Eur."
5894,Tivozanib
5895,"Valine, Alanine, Arginine, Histidine, Isoleucine, Leucine, Methionine, Phenylalanine, Proline, Serine, Taurine, Threonine, Tyrosine, Glycine, Olive Oil, Refined, Soya-Bean Oil Refined, Triglycerides, Medium Chain, Tryptophan, Potassium Chloride, Calcium Chloride Dihydrate, Glucose Monohydrate, Magnesium Sulfate Heptahydrate, Sodium Acetate Trihydrate, Lysine Acetate, Zinc Sulphate Heptahydrate, Sodium Glycerophosphate Hydrate, Fish Oil, Rich In Omega-3-Acids"
5896,"Valine, Alanine, Arginine, Histidine, Isoleucine, Leucine, Methionine, Phenylalanine, Proline, Serine, Taurine, Threonine, Tyrosine, Glycine, Olive Oil, Refined, Soya-Bean Oil Refined, Triglycerides, Medium Chain, Tryptophan, Glucose Monohydrate, Lysine Acetate, Fish Oil, Rich In Omega-3-Acids"
5897,Human Hepatitis B Immunoglobulin
5898,Chlorobutanol Bp
5899,Dalteparin Sodium
5900,"Dexamethasone Sodium Phosphate, Framycetin Sulfate"
5901,"Bacitracin Zinc, Neomycin"
5902,"Dexamethasone Sodium Phosphate, Polymyxin B Sulfate, Framycetin"
5903,"Menthol, Ethanol 96.6 % (V/V)"
5904,"D-Camphor, Pumilio Pine Oil"
5905,"Ethanol (96 Per Cent), Menthol"
5906,"Camphor, Ethanol 96.6 % (V/V)"
5907,"Lachesis Dil. D10, Viburnum Opulus Dil. D3, Ferrum Metallicum Dil. D8, Juniperus Sabina Dil. D10, Pulsatilla Dil. D4, Hamamelis Dil. D3"
5908,Alchemilla
5909,Alchemillae Herba
5910,"Aletris Farinosa Dil. D 1, Cimicifuga Racemosa Dil. D 3, Fraxinus Americana (Hab 34) Dil. 2, Lilium Lancifoliumdil. D 4 Vinos, Sepia Officinalis Dil. D 6, Strychnos Ignatii Dil. D 4 Vinos, Turnera Diffusa Mother Tincture, Valeriana Officinalis Ø, Caulophyllum Thalictroides Dil. D2"
5911,Nadroparin Calcium
5912,"Glycine, L-Cysteine Hcl, L-Lysine Acetate, L-Tryptophan, L-Arginine, L-Histidine, L-Isoleucine, L-Leucine, L-Methionine, L-Proline, L-Serine, L-Threonine, L-Valine, L-Phenylalanine, L-Alanine"
5913,Nicotinamide
5914,"Isopropyl Alcohol, 1,3-Butylene Glycol"
5915,"Retinol Palmitate, Ergocalciferol, Phytomenadione, All-Rac-Alpha-Tocopheryl Acetate (Ph.Eur.)"
5916,"Chlorphenamine Maleate, Dextromethorphan Hydrobromide, Ascorbic Acid, Paracetamol, Caffeine Citrate"
5917,"Naproxen Sodium, Sumatriptan Succinate"
5918,Frovatriptan Succinate
5919,Frovatriptan Succinate Monohydrate
5920,"Ergocalciferol, Calcium Lactate Pentahydrate, Calcium Gluconate"
5921,"Calcium Lactate Pentahydrate, Calcium Gluconate"
5922,"Corylus Avellana L., Alnus Glutinosa Pollen, Betula Verrucosa Pollen"
5923,"Furosemide, Anhydrous Amiloride Hydrochloride"
5924,Furosemide Bp
5925,Fruquintinib
5926,"Tick-Borne Encephalitis Virus (Inactivated), Neudoerfl Strain"
5927,"Algeldrate, Tick-Borne Encephalitis Virus (Inactivated), Neudoerfl Strain"
5928,"Tick-Borne Encephalitis Virus (Inactivated), Neudoerfl Strain, Aluminium Hydroxide"
5929,"Tick-Borne Encephalitis Virus Neudoerfl Strain Adsorbed On Aluminium Hydroxide, Hydrated Produced In Chick Embryo Cells"
5930,Tegafur
5931,"Betamethasone Valerate, Fusidic Acid Hemihydrate"
5932,"Betamethasone, Anhydrous Fusidic Acid"
5933,"Betamethasone Valerate, Fusidic Acid Pentahydrate"
5934,"Fusidic Acid, Hydrocortisone Acetate"
5935,"Hydrocortisone Acetate, Anhydrous Fusidic Acid"
5936,"Hydrocortisone Acetate, Fusidic Acid Hemihydrate"
5937,Fusidic Acid Hemihydrate
5938,Anhydrous Fusidic Acid
5939,Fucus Vesiculosus L. (Talos)
5940,"Calcium Acetate D2, Alchemilla Vulgaris D2, Antimonium Crudum D5, Fucus Vesiculosus D2"
5941,"Stibium Sulfuratum Nigrum D8, Calcium Acetate D2, Alchemilla Vulgaris D2, Thyroid Extract D8, Fucus Vesiculosus D2"
5942,"Fucus Vesiculosus Dil. D12, Fucus Vesiculosus Dil. D30, Fucus Vesiculosus Dil. D200"
5943,Fucus Vesiculosus Dil. D2
5944,Griseofulvin
5945,"Dimethyl Fumarate, Ethyl Fumarate Calcium, Ethyl Fumarate Magnesium, Ethyl Fumarate Zinc"
5946,Ginseng Root Powder
5947,"Funiculus Umbilicalis Suis Dil. D10, Funiculus Umbilicalis Suis Dil. D30, Funiculus Umbilicalis Suis Dil. D200"
5948,"Funiculus Umbilicalis Suis Dil. D30, Funiculus Umbilicalis Suis Dil. D200, Funiculus Umbilicalis Suis Dil. D8, Funiculus Umbilicalis Suis Dil. D12"
5949,"Ferrum Iodatum Dil. D12, Sulfur Iodatum Dil. D12, Calcium Iodatum D12, Acidum Nitricum Dil. D12, Acidum Phosphoricum Dil. D12"
5950,Micafungin
5951,Nitrofurantoin Monohydrate
5952,Nitrofural
5953,Furagin Soluble
5954,"Sodium Chloride, Furagin Soluble"
5955,Furazolidone
5956,Furosemide Sodium
5957,Furosemide Ph. Eur.
5958,"Fusidic Acid, Betamethasone Valerate (Ph. Eur.)"
5959,"Eprosartan, Hydrochlorothiazide"
5960,Enfuvirtide
5961,Ispaghula Husk Bp
5962,"Mebeverine Hydrochloride, Ispaghula Husk"
5963,"Mebeverine Hydrochloride, Ispaghula Husk Bp"
5964,Perampanel
5965,"Lidocaine Hydrochloride Monohydrate, Phenylephrine Hydrochloride, Tropicamide"
5966,"Iron Protein Succinylate, Calcium Folinate Pentahydrate"
5967,"Betulae Folium, Crataegi Folium Cum Flore, Lupuli Flos, Origanum Vulgare, Alchemillae Herba, Hyperici Herba, Melissae Herba"
5968,Sodium Phytate Anhydrous
5969,"Sodium Phytate, Technetium (99mtc) Phytate"
5970,"Bryonia Dil. D15, Solanum Dulcamara Dil. D10, Ledum Palustre Dil. D10, Colchicum Dil. D6, Berberis Dil. D3, Phytolacca Americana Dil. D6"
5971,Paromomycin
5972,Gabexate Mesilate
5973,Tiagabine
5974,Tiagabine Hydrochloride
5975,Gadobutrol
5976,Magaldrate
5977,"Camphor, Racemic, Zinc Oxide, Ichthammol"
5978,"Camphor, Racemic, Ichthammol"
5979,Migalastat
5980,"Galenit Dil. D19 Aquos., Retina Et Chorioidea Bovis Gl Dil. D11 (Hab, Vs. 41c), Secale Cornutum E Sklerotio Ferm 35b Dil. D5 (Hab, Vs. 35b), Terebinthina Laricina Dil. D9 (Hab, Vs. 6)"
5981,"Gallium (68ga) Chloride, Germanium (68ge) Chloride"
5982,"Folic Acid Bp, Ferrous Fumarate Bp"
5983,"Thuja Occidentalis D3, Urtica Urens D3, Acidum Nitricum D6, Apis Mellifica D12, Argentum Metallicum D8, Aurum Metallicum D10, Calcium Fluoratum D8, Caltha Palustris D3, Clematis Recta D4, Betula Pendula D2, Galium Aparine D3, Galium Mollugo D3, Hedera Helix D4, Ononis Spinosa D4, Pyrogenium Nosode D6, Saponaria Officinalis D4, Sempervivum Tectorum Ssp. Tectorum D4, Juniperus Communis D4, Phosphorus D8, Sedum Acre D3, Echinacea D5"
5984,"Apis Mellifica Dil. D12, Phosphorus Dil. D8, Calcium Fluoratum Dil D8, Aurum Metallicum Dil. D10, Juniperus Communis Dil. D4, Ononis Spinosa Dil. D4, Hedera Helix Dil. D4, Urtica Urens Dil. D3, Sedum Acre Dil. D3, Sempervivum Tectorum Var. Tectorum Dil. D4, Thuja Occidentalis Dil. D3, Caltha Palustris Dil. D3, Argentum Metallicum D8, Betula Pendula D2, Galium Aparine D3, Galium Mollugo D3, Echinacea Dil. D5, Acidum Nitricum Dil. D6, Clematis Recta Dil. D4"
5985,"Artichoke Leaf Dry Extract (5.8-7.5:1), Extraction Agent: Water"
5986,"Menthae Piperitae Folium, Curcumae Xanthorrhizae Rhizoma, Taraxaci Radix, Millefolii Herba"
5987,"1-Naphthaleneacetic Acid, Tolylmethylcarbinol Nicotinate"
5988,"Lycopodium Clavatum Dil. D20, Cholesterolum D3, Chelidonium Majus Dil. D4, Berberis Vulgaris Dil D3"
5989,"Caraway Fruit, Menthae Piperitae Folium, Turmeric, Javanese, Milk Thistle Fruit, Taraxacum Officinale"
5990,"Menthae Piperitae Folium, Milk Thistle Fruit, Artemisia"
5991,"Liquid Extract (1 : 10.6-13.0) Of Artichoke Leaf, Gentian Root, Turmeric Root, Dandelion Herb With Root, Ginger, Yarrow Herb, Bitter Fennel, Matricaria Flower, Bitter-Orange Epicarp And Mesocarp, Blessed Thistle, Bogbean Leaf, Cardamom, Wormwood (41.5 : 11.8 : 8.5 : 7.2 : 5.9 : 5.8 : 5.8 : 4.3 : 4.3 : 2.1 : 1.0 : 1.0 : 0.57), Extraction Agent: Water"
5992,Germanium (68ge) Chloride
5993,Gallium (68ga) Chloride
5994,"Purified Extract Of Glechoma Hederacea (2:1), Extraction Solvent: Ethanol 96% (V/V)"
5995,"Ethanol, Chelidonium Dil. D8, Taraxacum Dil. D2, Carduus Marianus Dil. D1, Natrium Sulfuricum Dil. D4, Lycopodium Dil. D3, Chamomilla Dil D1"
5996,"Dexamethasone, Netilmicin"
5997,Pentaerithrityl Tetranitrate
5998,"Chlorphenamine Maleate, Pseudoephedrine Hydrochloride"
5999,"Chelidonium Majus D6, Silybum Marianum D1, Taraxacum Officinale D6, Natrium Sulfuricum D12, Phosphorus D12"
6000,"Chelidonium Majus D6, Taraxacum Officinale D6, Natrium Sulfuricum D12, Phosphorus D12, Carduus Marianus Dil. D1"
6001,Human Tetanus Immunoglobulin
6002,"Gamma-Aminobutyric Acid, Magnesium Glutamate Hydrobromide, Pyridoxine Hydrochloride, Gamma-Amino-Beta-Hydroxybutyric Acid"
6003,"Gamma-Aminobutyric Acid, Pyridoxine Hydrochloride, Alfa-Amino Glutamate Magnesium Hidrobromide, Gamma-Amino-Beta-Hydroxybutyric Acid"
6004,Lofepramine Hydrochloride
6005,Gamma-Amino-Beta-Hydroxybutyric Acid
6006,"Phenytoin Sodium, Phenobarbital, Gamma-Amino-Beta-Hydroxybutyric Acid"
6007,"Diazepam, Gamma-Amino-Beta-Hydroxybutyric Acid"
6008,"Ganciclovir, Sodium"
6009,Ganirelix Acetate
6010,Fat Hen Pollen
6011,"Human Papillomavirus Type 11 L1 Protein - Adsorbed - In The Form Of Virus-Like Particles Produced In Yeast Cells (Saccharomyces Cerevisiae Canade 3c-5 (Strain 1895)) By Rdna, Human Papillomavirus Type 16 L1 Protein - Adsorbed - In The Form Of Virus-Like Particles Produced In Yeast Cells (Saccharomyces Cerevisiae Canade 3c-5 (Strain 1895)) By Rdna, Human Papillomavirus Type 18 L1 Protein - Adsorbed - In The Form Of Virus-Like Particles Produced In Yeast Cells (Saccharomyces Cerevisiae Canade 3c-5 (Strain 1895)) By Rdna, Human Papillomavirus Type 6 L1 Protein - Adsorbed - In The Form Of Virus-Like Particles Produced In Yeast Cells (Saccharomyces Cerevisiae Canade 3c-5 (Strain 1895)) By Rdna, Amorphous Aluminium Hydroxyphosphate Sulphate"
6012,"Human Papillomavirus Type 31 L1 Protein - Adsorbed - In The Form Of Virus-Like Particles Produced In Yeast Cells (Saccharomyces Cerevisiae Canade 3c-5 (Strain 1895)) By Rdna, Human Papillomavirus Type 33 L1 Protein - Adsorbed - In The Form Of Virus-Like Particles Produced In Yeast Cells (Saccharomyces Cerevisiae Canade 3c-5 (Strain 1895)) By Rdna, Human Papillomavirus Type 45 L1 Protein - Adsorbed - In The Form Of Virus-Like Particles Produced In Yeast Cells (Saccharomyces Cerevisiae Canade 3c-5 (Strain 1895)) By Rdna, Human Papillomavirus Type 52 L1 Protein - Adsorbed - In The Form Of Virus-Like Particles Produced In Yeast Cells (Saccharomyces Cerevisiae Canade 3c-5 (Strain 1895)) By Rdna, Human Papillomavirus Type 58 L1 Protein - Adsorbed - In The Form Of Virus-Like Particles Produced In Yeast Cells (Saccharomyces Cerevisiae Canade 3c-5 (Strain 1895)) By Rdna, Human Papillomavirus Type 11 L1 Protein - Adsorbed - In The Form Of Virus-Like Particles Produced In Yeast Cells (Saccharomyces Cerevisiae Canade 3c-5 (Strain 1895)) By Rdna, Human Papillomavirus Type 16 L1 Protein - Adsorbed - In The Form Of Virus-Like Particles Produced In Yeast Cells (Saccharomyces Cerevisiae Canade 3c-5 (Strain 1895)) By Rdna, Human Papillomavirus Type 18 L1 Protein - Adsorbed - In The Form Of Virus-Like Particles Produced In Yeast Cells (Saccharomyces Cerevisiae Canade 3c-5 (Strain 1895)) By Rdna, Human Papillomavirus Type 6 L1 Protein - Adsorbed - In The Form Of Virus-Like Particles Produced In Yeast Cells (Saccharomyces Cerevisiae Canade 3c-5 (Strain 1895)) By Rdna, Amorphous Aluminium Hydroxyphosphate Sulphate"
6013,"Chlorhexidine Digluconate Solution, Lidocaine Hydrochloride"
6014,"Sodium Hydrogen Carbonate, Menthol, Sodium Benzoate, Sodium Borate, Sodium Chloride"
6015,"Benzoic Acid, Peppermint Oil, Ethanol, Eucalyptus Oil, Salicylic Acid, Thymol, Malachite Green"
6016,Ethanol
6017,Tiotropium Bromide Monohydrate
6018,Cisapride
6019,"Aluminium Hydroxide-Magnesium Carbonate, Magnesium Hydroxide"
6020,"Tincture (1:5) Of Peppermint Leaf, Bitter Fennel And Chamomile Flower (5.8 : 6.4 : 7.9), Extraction Liquid: Ethanol 34 % (V/V)"
6021,"Pulsatilla Pratensis D4, Acidum Arsenicosum D6, Carbo Vegetabilis D6, Argentum Nitricum D6, Stibium Sulfuratum Nigrum D6, Strychnos Nux-Vomica D4"
6022,"Anamirta Cocculus Dil. D 3, Dioscorea Villosa Dil. D 3, Lobelia Inflata Dil. D3"
6023,"Citrullus Colocynthis D8, Carbo Vegetabilis Dil. D8, Nux Vomica Dil. D6"
6024,Magnesium Trisilicate
6025,"Gentiana Lutea Ø, Centaurium Erythraea E Planta Tota Recente Ø, Matricaria Recutita Mother Tincture"
6026,"Strychnos Nux-Vomica Dil. D4, Ethanol, Citrullus Colocynthis Dil. D4, Aluminia D8 Dil."
6027,"Carbo Vegetabilis Trit. D 3, Hepar Sulfuris Trit. D 6, Stibium Sulfuratum Nigrum Trit. D4, Belladonna Trit. D3, Bismutum Subnitricum Trit D2, Magnesium Carbonicum Trit. D2, Artemisia Absinthium Trit. D4, Resina Piceae Trit. D4"
6028,"Extract Of Potentilla Anserina (1:1,7-2,2), Extraction Solvent: Ethanol 40 % (V/V), Extract Of Liquiritiae Radix (1:1,7-2,2), Extraction Solvent: Ethanol 40 % (V/V), Extract Of Angelicae Archangelicae Radix (1:1,7-2,2) Extraction Solvent: Ethanol 40 % (V/V), Extract Of Centaurea Benedicta (1:1,7-2,2), Extraction Solvent: Ethanol 40 % (V/V), Extract Of Wormwood (1:1,7-2,2), Extraction Solvent: Ethanol 40 % (V/V), Chamomile Flower Extract (1:1.9–2.2) Extracting Solvent: Ethanol 45% (V/V)"
6029,"Angelica Root, Cnicus Benedictus, Matricaria Recutita, Potentilla Anserina, Artemisia Vulgaris, Liquorice Root"
6030,"Carbo Vegetabilis Trit. D 3, Strychnos Nux-Vomica Trit D4, Psychotria Ipecacuanha Trit. D4, Bismutum Subnitricum Trit. D4, Magnesium Phosphoricum Trit. D3"
6031,"Strychnos Nux-Vomica Dil. D4, Atropa Belladonna Dil. D4, Argentum Nitricum Dil. D6, Phosphorus Dil. D6, Hydrastis Canadensis Dil. D4"
6032,"Resina Piceae C4, Robinia Pseudoacacia C4, Carbo Vegetabilis C4, Strychnos Nux-Vomica C4"
6033,Hydrotalcite
6034,"Distillate Of Caraway Oil, Laurel Oil, Clove Oil, Fennel Oil, Anise Oil, Eucalyptus Oil, Cinnamon Oil, Camphor, Levomanthol (12,07 : 1,32 : 10,11 : 9,58 : 4,89 : 2,42 : 1 : 6,53 : 4,05): Distillation Liquid: Ethanol 47,5 % (V/V)"
6035,"Sodium Hydrogen Carbonate, Potassium Chloride, Sodium Chloride, Glucose, Chamomillae Extractum"
6036,"Extract Of Angelica Root (1 : 2.5 - 3.5), Extracting Agent: Ethanol 30 % (V/V), Liquid Extract Of Caraway Fruit (1 : 2.5 - 3.5), Extracting Agent: Ethanol 30 % (V/V), Extract Of Liquorice Root (1 : 2.5 - 3.5), Extracting Agent: Ethanol 30 % (V/V), Liquid Extract Of Matricaria Flower (1 : 2 - 4), Extracting Agent: Ethanol 30 % (V/V), Liquid Extract Of Peppermint Leaf (1 : 2.5 - 3.5), Extracting Agent: Ethanol 30 % (V/V), Liquid Extract Of Milk Thistle Fruit (1 : 2.5 - 3.5), Extracting Agent: Ethanol 30 % (V/V), Liquid Extract From Melissa Leaf (1:2,5-3,5), Extraction Solvent: Ethanol 30% V/V, Liquid Extract Of Gentian Root (1:2.5-3.5), Extraction Solvent: Ethanol 30% V/V"
6037,"Kaolin, Heavy, Magnesium Carbonate, Light, Sodium Hydrogen Carbonate, Calcium Carbonate, Calcium Phosphate, Tribasic, Magnesium Hydroxide, Magnesium Trisilicate"
6038,"Daphne Mezereum Dil. D 4, Marsdenia Cundurango Dil. D3, Chamomilla Recutita Dil. D2, Hydrastis Canadensis Dil. D4"
6039,"Marshmallow Root, Matricariae Flos, Menthae Piperitae Folium"
6040,"Absinthium Tincture, Belladonna Tincture, Mentha Piperita Tincture, Valerian Tincture"
6041,"Melissa Leaf Dry Extract (5.0-6.2:1)), Solvent: Water"
