MedicalProcedure_id,Name,Category,Duration,Cost
X655403,"ΑΠΟΛΙΝΩΣΗ, ΔΙΑΤΟΜΗ, ΚΑΙ ΑΠΟΨΙΛΩΣΗ, ΤΗΣ ΜΕΙΖΟΝΟΣ ΣΑΦΗΝΟΥΣ ΦΛΕΒΑΣ ΑΠΟ ΤΗ ΣΑΦΗΝΟΜΗΡΙΑΙΑ ΣΥΜΒΟΛΗ ΕΩΣ ΤΟ ΓΟΝΑΤΟ Ή ΚΑΤΩΘΕΝ ΑΥΤΟΥ",Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X655429,"ΑΠΟΛΙΝΩΣΗ ΚΑΙ ΔΙΑΤΟΜΗ  ΚΑΙ ΡΙΖΙΚΗ ΑΠΟΨΙΛΩΣΗ ΤΗΣ ΜΕΙΖΟΝΟΣ Ή ΕΛΑΣΣΟΝΟΣ ΣΑΦΗΝΩΝ ΦΛΕΒΩΝ ΜΕ ΡΙΖΙΚΗ ΕΚΤΟΜΗ ΕΛΚΟΥΣ ΚΑΙ ΔΕΡΜΑΤΙΚΟ ΜΟΣΧΕΥΜΑ ΚΑΙ/Ή ΔΙΑΤΟΜΗ ΕΠΙΚΟΙΝΩΝΟΥΝΤΩΝ ΦΛΕΒΩΝ ΤΟΥ ΑΠΩ ΤΜΗΜΑΤΟΣ ΤΟΥ ΚΑΤΩ ΑΚΡΟΥ, ΜΕ ΕΚΤΟΜΗ ΤΗΣ ΕΝ ΤΩ ΒΑΘΕΙ ΠΕΡΙΤΟΝΙΑΣ",Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X655479,"ΑΠΟΛΙΝΩΣΗ ΔΙΑΤΙΤΡΑΙΝΟΥΣΩΝ ΦΛΕΒΩΝ, ΚΑΤΩΘΕΝ ΤΗΣ ΠΕΡΙΤΟΝΙΑΣ, ΡΙΖΙΚΗ (ΤΥΠΟΥ LINTON), ΜΕ Ή ΧΩΡΙΣ ΔΕΡΜΑΤΙΚΟ ΜΟΣΧΕΥΜΑ, ΑΝΟΙΚΤΗ",Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X655489,"ΦΛΕΒΕΚΤΟΜΗ ΚΙΡΣΩΝ ΜΕ ΜΙΚΡΕΣ ΤΟΜΕΣ ΔΕΡΜΑΤΟΣ, ΕΝΑ ΑΚΡΟ, 10-20 ΤΟΜΕΣ ΔΙΑ ΝΥΣΣΟΝΤΟΣ ΟΡΓΑΝΟΥ",Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X655491,"ΦΛΕΒΕΚΤΟΜΗ ΚΙΡΣΩΝ ΜΕ ΜΙΚΡΕΣ ΤΟΜΕΣ ΔΕΡΜΑΤΟΣ, ΕΝΑ ΑΚΡΟ, ΠΕΡΙΣΣΟΤΕΡΕΣ ΑΠΟ 20  ΔΕΡΜΑΤΙΚΕΣ ΤΟΜΕΣ ΔΙΑ ΝΥΣΣΟΝΤΟΣ  ΟΡΓΑΝΟΥ",Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X655519,ΑΠΟΛΙΝΩΣΗ ΚΑΙ ΔΙΑΤΟΜΗ  ΤΗΣ ΕΛΑΣΣΟΝΟΣ ΣΑΦΗΝΟΥΣ ΦΛΕΒΑΣ ΣΤΗ ΣΑΦΗΝΟΪΓΝΥΑΚΗ ΣΥΜΒΟΛΗ (ΞΕΧΩΡΙΣΤΗ ΕΠΕΜΒΑΣΗ),Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X655529,"ΑΠΟΛΙΝΩΣΗ, ΔΙΑΤΟΜΗ, ΚΑΙ/Ή ΕΚΤΟΜΗ ΣΥΜΠΛΕΓΜΑΤΟΣ(ΩΝ) ΚΙΡΣΩΝ, ΕΝΑ ΠΟΔΙ",Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X655535,"ΕΠΑΝΑΓΓΕΙΩΣΗ ΠΕΟΥΣ, ΑΡΤΗΡΙΑ, ΜΕ Ή ΧΩΡΙΣ ΦΛΕΒΙΚΟ ΜΟΣΧΕΥΜΑ",Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X655539,ΕΠΕΜΒΑΣΗ ΦΛΕΒΙΚΗΣ ΑΠΟΦΡΑΞΗΣ ΠΕΟΥΣ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X655557,"ΜΗ ΚΑΤΑΓΕΓΡΑΜΜΕΝΗ ΔΙΑΔΙΚΑΣΙΑ, ΑΓΓΕΙΑΚΗ ΕΓΧΕΙΡΗΣΗ",Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X656159,ΣΠΛΗΝΕΚΤΟΜΗ; ΟΛΙΚΗ (ΞΕΧΩΡΙΣΤΗ ΕΠΕΜΒΑΣΗ),Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X656161,ΣΠΛΗΝΕΚΤΟΜΗ; ΜΕΡΙΚΗ (ΞΕΧΩΡΙΣΤΗ ΕΠΕΜΒΑΣΗ),Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X656163,"ΣΠΛΗΝΕΚΤΟΜΗ, ΟΛΙΚΗ, EN BLOCK ΓΙΑ ΕΚΤΕΤΑΜΕΝΗ ΝΟΣΟ, ΣΕ ΣΥΝΔΥΑΣΜΟ ΜΕ ΑΛΛΗ ΕΠΕΜΒΑΣΗ (ΝΑ ΚΑΤΑΓΡΑΦΕΤΑΙ ΞΕΧΩΡΙΣΤΑ ΕΠΙΠΛΕΟΝ ΤΟΥ ΚΩΔΙΚΟΥ ΤΗΣ ΒΑΣΙΚΗΣ ΕΠΕΜΒΑΣΗΣ)",Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X656189,ΑΠΟΚΑΤΑΣΤΑΣΗ ΡΗΞΗΣ ΣΠΛΗΝΑΣ (ΣΠΛΗΝΟΡΑΦΗ) ΜΕ Ή ΧΩΡΙΣ ΜΕΡΙΚΗ ΣΠΛΗΝΕΚΤΟΜΗ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X656199,"ΛΑΠΑΡΟΣΚΟΠΗΣΗ, ΧΕΙΡΟΥΡΓΙΚΗ, ΣΠΛΗΝΕΚΤΟΜΗ",Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X656217,"ΜΗ ΚΑΤΑΓΕΓΡΑΜΜΕΝΗ ΔΙΑΔΙΚΑΣΙΑ ΛΑΠΑΡΟΣΚΟΠΗΣΗΣ, ΣΠΛΗΝ",Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X656359,ΑΝΕΝΕΡΓΟΣ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X656367,ΑΝΑΖΗΤΗΣΗ ΚΑΤΑΛΛΗΛΟΥ ΔΟΤΗ ΑΙΜΟΠΟΙΗΤΙΚΩΝ ΚΥΤΤΑΡΩΝ ΓΙΑ ΜΕΤΑΜΟΣΧΕΥΣΗ ΑΙΜΟΠΟΙΗΤΙΚΩΝ ΚΥΤΤΑΡΩΝ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X656369,ΣΥΛΛΟΓΗ ΑΙΜΟΠΟΙΗΤΙΚΩΝ ΚΥΤΤΑΡΩΝ ΑΠΟ ΤΟ ΠΕΡΙΦΕΡΙΚΟ ΑΙΜΑ ΓΙΑ ΑΛΛΟΓΕΝΗ ΜΕΤΑΜΟΣΧΕΥΣΗ ΑΙΜΟΠΟΙΗΤΙΚΩΝ ΚΥΤΤΑΡΩΝ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X656371,ΣΥΛΛΟΓΗ ΑΙΜΟΠΟΙΗΤΙΚΩΝ ΚΥΤΤΑΡΩΝ ΑΠΟ ΤΟ ΠΕΡΙΦΕΡΙΚΟ ΑΙΜΑ ΓΙΑ ΑΥΤΟΛΟΓΗ ΜΕΤΑΜΟΣΧΕΥΣΗ ΑΙΜΟΠΟΙΗΤΙΚΩΝ ΚΥΤΤΑΡΩΝ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X656373,ΚΑΤΑΨΥΞΗ ΚΑΙ ΣΥΝΤΗΡΗΣΗ ΑΙΜΟΠΟΙΗΤΙΚΩΝ ΚΥΤΤΑΡΩΝ ΓΙΑ ΜΕΤΑΜΟΣΧΕΥΣΗ ΑΙΜΟΠΟΙΗΤΙΚΩΝ ΚΥΤΤΑΡΩΝ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X656375,"ΑΠΟΨΥΞΗ ΑΙΜΟΠΟΙΗΤΙΚΩΝ ΚΥΤΤΑΡΩΝ ΠΡΙΝ ΤΗ ΧΟΡΗΓΗΣΗ, ΧΩΡΙΣ ΠΛΥΣΗ",Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X656377,"ΑΠΟΨΥΞΗ ΑΙΜΟΠΟΙΗΤΙΚΩΝ ΚΥΤΤΑΡΩΝ ΠΡΙΝ ΤΗ ΧΟΡΗΓΗΣΗ, ΜΕ ΠΛΥΣΗ",Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X656379,ΑΦΑΙΡΕΣΗ ΤΩΝ Τ ΛΕΜΦΟΚΥΤΤΑΡΩΝ ΑΠΟ ΤΟ ΑΙΜΟΠΟΙΗΤΙΚΟ ΜΟΣΧΕΥΜΑ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X656381,ΜΕΙΩΣΗ ΟΓΚΟΥ ΑΙΜΟΠΟΙΗΤΙΚΟΥ ΜΟΣΧΕΥΜΑΤΟΣ ΜΕ ΑΦΑΙΡΕΣΗ ΠΛΑΣΜΑΤΟΣ ΚΑΙ ΚΥΤΤΑΡΩΝ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X656383,ΑΦΑΙΡΕΣΗ  ΕΡΥΘΡΩΝ ΑΙΜΟΣΦΑΙΡΙΩΝ ΑΠΟ  ΑΙΜΟΠΟΙΗΤΙΚΟ ΜΟΣΧΕΥΜΑ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X656385,ΑΦΑΙΡΕΣΗ  ΑΙΜΟΠΕΤΑΛΙΩΝ ΑΠΟ  ΑΙΜΟΠΟΙΗΤΙΚΟ ΜΟΣΧΕΥΜΑ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X656387,ΑΦΑΙΡΕΣΗ ΠΛΑΣΜΑΤΟΣ ΑΠΟ  ΑΙΜΟΠΟΙΗΤΙΚΟ ΜΟΣΧΕΥΜΑ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X656389,ΕΠΙΛΟΓΗ ΛΕΜΦΟΜΟΝΟΠΥΡΗΝΩΝ ΚΥΤΤΑΡΩΝ Ή ΤΗΣ ΣΤΙΒΑΔΑΣ ΤΩΝ ΛΕΥΚΩΝ (BUFFY COAT) ΑΠΟ ΑΙΜΟΠΟΙΗΤΙΚΟ ΜΟΣΧΕΥΜΑ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X656399,ΑΝΑΡΡΟΦΗΣΗ ΜΥΕΛΟΥ ΟΣΤΩΝ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X656401,ΟΣΤΕΟΜΥΕΛΙΚΗ ΒΙΟΨΙΑ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X656419,ΣΥΛΛΟΓΗ ΜΥΕΛΟΥ ΟΣΤΩΝ ΓΙΑ ΜΕΤΑΜΟΣΧΕΥΣΗ ΑΙΜΟΠΟΙΗΤΙΚΩΝ ΚΥΤΤΑΡΩΝ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X656439,ΕΓΧΥΣΗ ΑΛΛΟΓΕΝΩΝ ΑΙΜΟΠΟΙΗΤΙΚΩΝ ΚΥΤΤΑΡΩΝ ΑΠΟ ΜΥΕΛΟ Ή ΤΟ ΠΕΡΙΦΕΡΙΚΟ ΑΙΜΑ Ή ΟΜΦΑΛΙΟ ΑΙΜΑ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X656441,ΕΓΧΥΣΗ ΑΥΤΟΛΟΓΩΝ ΑΙΜΟΠΟΙΗΤΙΚΩΝ ΚΥΤΤΑΡΩΝ ΜΕ ΑΙΜΟΠΟΙΗΤΙΚΑ ΚΥΤΤΑΡΑ ΑΠΟ ΤΟ ΜΥΕΛΟ Ή ΤΟ ΠΕΡΙΦΕΡΙΚΟ ΑΙΜΑ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X656443,ΕΓΧΥΣΗ ΛΕΜΦΟΚΥΤΤΑΡΩΝ  ΔΟΤΗ ΜΕΤΑ ΑΛΛΟΓΕΝΗ ΜΕΤΑΜΟΣΧΕΥΣΗ ΑΙΜΟΠΟΙΗΤΙΚΩΝ ΚΥΤΤΑΡΩΝ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X656559,ΠΑΡΟΧΕΤΕΥΣΗ ΑΠΟΣΤΗΜΑΤΟΣ ΓΑΓΓΛΙΟΥ Ή ΛΕΜΦΑΔΕΝΙΤΙΔΑΣ; ΑΠΛΗ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X656569,"ΠΑΡΟΧΕΤΕΥΣΗ ΑΠΟΣΤΗΜΑΤΟΣ ΓΑΓΓΛΙΟΥ Ή ΛΕΜΦΑΔΕΝΙΤΙΔΑΣ, ΕΚΤΕΤΑΜΕΝΗ",Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X656575,ΛΕΜΦΑΓΓΕΙΟΤΟΜΗ Ή ΑΛΛΕΣ ΕΠΕΜΒΑΣΕΙΣ ΣΕ ΛΕΜΦΙΚΑ ΑΓΓΕΙΑ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X656719,ΣΥΡΡΑΦΗ ΚΑΙ/Ή ΑΠΟΛΙΝΩΣΗ ΘΩΡΑΚΙΚΟΥ ΠΟΡΟΥ; ΤΡΑΧΗΛΙΚΗ ΠΡΟΣΠΕΛΑΣΗ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X656721,ΣΥΡΡΑΦΗ ΚΑΙ/Ή ΑΠΟΛΙΝΩΣΗ ΘΩΡΑΚΙΚΟΥ ΠΟΡΟΥ; ΘΩΡΑΚΙΚΗ ΠΡΟΣΠΕΛΑΣΗ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X656723,ΣΥΡΡΑΦΗ ΚΑΙ/Ή ΑΠΟΛΙΝΩΣΗ ΘΩΡΑΚΙΚΟΥ ΠΟΡΟΥ; ΚΟΙΛΙΑΚΗ ΠΡΟΣΠΕΛΑΣΗ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X656959,"ΒΙΟΨΙΑ Ή ΕΚΤΟΜΗ ΛΕΜΦΑΔΕΝΑ(ΩΝ); ΑΝΟΙΚΤΗ, ΕΠΙΦΑΝΕΙΑΚΗ",Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X656969,"ΒΙΟΨΙΑ Ή ΕΚΤΟΜΗ ΛΕΜΦΑΔΕΝΑ(ΩΝ); ΜΕ ΒΕΛΟΝΑ, ΕΠΙΦΑΝΕΙΑΚΗ (Π.Χ., ΤΡΑΧΗΛΙΚΗ, ΒΟΥΒΩΝΙΚΗ, ΜΑΣΧΑΛΙΑΙΑ)",Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X656979,"ΒΙΟΨΙΑ Ή ΕΚΤΟΜΗ ΛΕΜΦΑΔΕΝΑ(ΩΝ); ΑΝΟΙΚΤΗ, ΕΝ ΤΩ ΒΑΘΕΙ ΤΡΑΧΗΛΙΚΟΣ(ΟΙ) ΛΕΜΦΑΔΕΝΑΣ(ΕΣ)",Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X656999,"ΒΙΟΨΙΑ Ή ΕΚΤΟΜΗ ΛΕΜΦΑΔΕΝΑ(ΩΝ); ΑΝΟΙΚΤΗ, ΕΝ ΤΩ ΒΑΘΕΙ ΤΡΑΧΗΛΙΚΟΣ(ΟΙ) ΛΕΜΦΑΔΕΝΑΣ(ΕΣ) ΜΕ ΕΚΤΟΜΗ ΣΚΑΛΗΝΟΥ ΛΙΠΩΔΟΥΣ ΣΤΡΩΜΑΤΟΣ",Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X657009,"ΒΙΟΨΙΑ Ή ΕΚΤΟΜΗ ΛΕΜΦΑΔΕΝΑ(ΩΝ); ΑΝΟΙΚΤΗ, ΕΝ ΤΩ ΒΑΘΕΙ ΜΑΣΧΑΛΙΑΙΟΣ(ΟΙ) ΛΕΜΦΑΔΕΝΑΣ(ΕΣ)",Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X657019,"ΒΙΟΨΙΑ Ή ΕΚΤΟΜΗ ΛΕΜΦΑΔΕΝΑ(ΩΝ); ΑΝΟΙΚΤΗ, ΕΚΤΟΜΗ ΕΣΩ ΜΑΣΤΙΚΟΥ(ΩΝ) ΛΕΜΦΑΔΕΝΑ(ΩΝ)",Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X657043,ΕΝ ΤΩ ΒΑΘΕΙ ΣΦΑΓΙΤΙΔΙΚΟΣ(ΟΙ) ΛΕΜΦΑΔΕΝΑΣ(ΕΣ),Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X657059,"ΕΚΤΟΜΗ ΚΥΣΤΙΚΟΥ ΥΓΡΩΜΑΤΟΣ, ΜΑΣΧΑΛΙΑΙΑ Ή ΤΡΑΧΗΛΙΚΗ; ΧΩΡΙΣ ΕΝ ΤΩ ΒΑΘΕΙ ΝΕΥΡΑΓΓΕΙΑΚΗ ΔΙΑΤΟΜΗ",Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X657069,"ΕΚΤΟΜΗ ΚΥΣΤΙΚΟΥ ΥΓΡΩΜΑΤΟΣ, ΜΑΣΧΑΛΙΑΙΑ Ή ΤΡΑΧΗΛΙΚΗ; ΜΕ ΕΝ ΤΩ ΒΑΘΕΙ ΝΕΥΡΑΓΓΕΙΑΚΗ ΔΙΑΤΟΜΗ",Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X657083,ΠΕΡΙΟΡΙΣΜΕΝΗ ΛΕΜΦΑΔΕΝΕΚΤΟΜΗ ΓΙΑ ΣΤΑΔΙΟΠΟΙΗΣΗ (ΞΕΧΩΡΙΣΤΗ ΔΙΑΔΙΚΑΣΙΑ); ΠΥΕΛΙΚΗ ΚΑΙ ΠΑΡΑ-ΑΟΡΤΙΚΗ,Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X657087,ΠΕΡΙΟΡΙΣΜΕΝΗ ΛΕΜΦΑΔΕΝΕΚΤΟΜΗ ΓΙΑ ΣΤΑΔΙΟΠΟΙΗΣΗ (ΞΕΧΩΡΙΣΤΗ ΕΠΕΜΒΑΣΗ); ΟΠΙΣΘΟΠΕΡΙΤΟΝΑΪΚΟΣ (ΑΟΡΤΙΚΗ ΚΑΙ/Ή ΣΠΛΗΝΙΚΗ),Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X657099,"ΛΑΠΑΡΟΣΚΟΠΗΣΗ, ΧΕΙΡΟΥΡΓΙΚΗ; ΜΕ ΔΕΙΓΜΑΤΟΛΗΨΙΑ ΟΠΙΣΘΟΠΕΡΙΤΟΝΑΪΚΟΥ ΛΕΜΦΑΔΕΝΑ (ΒΙΟΨΙΑ), ΜΙΑ Ή ΠΟΛΛΑΠΛΕΣ",Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
X657101,"ΛΑΠΑΡΟΣΚΟΠΗΣΗ, ΧΕΙΡΟΥΡΓΙΚΗ; ΜΕ ΑΜΦΟΤΕΡΟΠΛΕΥΡΗ ΟΛΙΚΗ ΠΥΕΛΙΚΗ ΛΕΜΦΑΔΕΝΕΚΤΟΜΗ",Β. ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ,\N,\N
